datetime,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(5, 0)","(5, 1)","(5, 2)","(5, 3)","(5, 4)","(5, 5)","(5, 6)","(6, 0)","(6, 1)","(6, 2)","(6, 3)","(6, 4)","(6, 5)","(6, 6)"
2014-05-17 15:40:00,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,8,16,30,16,16,1,0,1,0,23,48,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014-05-17 15:50:00,0,2,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,1,0,6,14,35,20,15,1,0,1,2,22,44,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 16:00:00,0,1,0,0,0,0,0,2,1,1,0,0,0,0,3,1,0,0,0,1,0,7,13,35,19,16,1,0,1,2,21,43,25,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 16:10:00,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,1,0,7,15,34,20,16,1,0,1,2,22,46,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 16:20:00,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,1,0,6,16,33,20,17,1,0,1,2,22,49,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 16:30:00,0,2,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,1,0,5,17,33,20,15,2,0,1,3,23,52,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 16:40:00,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,1,0,8,16,34,20,15,2,0,1,2,27,45,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 16:50:00,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,2,0,7,15,32,21,16,2,0,1,1,32,42,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 17:00:00,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,4,0,0,1,1,1,6,14,33,22,14,2,0,1,3,34,38,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 17:10:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,1,1,7,14,35,19,14,2,0,1,3,30,40,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 17:20:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,2,0,1,6,14,36,17,17,2,0,2,3,31,36,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 17:30:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,2,0,1,8,17,31,17,16,3,0,1,3,32,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 17:40:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,0,1,6,16,30,16,18,3,0,1,2,35,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 17:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,1,0,0,6,15,30,15,18,2,0,1,1,37,36,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,0,1,0,0,8,18,34,12,17,2,0,1,2,33,33,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-17 18:10:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,1,0,0,10,19,35,12,15,2,0,1,2,29,35,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-17 18:20:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,1,0,1,0,0,9,18,31,13,13,2,0,1,4,27,39,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 18:30:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,2,0,3,0,0,8,19,29,14,14,2,0,0,3,25,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 18:40:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,1,0,3,0,0,7,20,25,17,13,2,0,0,4,23,46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 18:50:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,7,0,0,2,0,0,9,15,25,15,14,2,0,0,2,25,45,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,1,0,9,16,28,12,16,3,0,0,4,26,41,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 19:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,2,1,0,10,15,25,13,15,3,0,0,2,28,43,26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 19:20:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,0,0,1,1,0,11,18,23,13,14,3,0,0,0,27,46,24,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 19:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,0,0,1,1,0,8,16,27,15,13,3,0,0,2,24,45,25,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 19:40:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,2,0,9,18,28,20,14,3,0,0,0,27,41,23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 19:50:00,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,2,0,11,15,28,20,15,2,1,0,1,26,40,21,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2014-05-17 20:00:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,1,0,11,14,27,22,18,2,0,0,3,26,45,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-05-17 20:10:00,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,1,0,8,19,26,30,19,1,0,0,1,26,38,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-05-17 20:20:00,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,1,0,9,17,25,33,18,1,0,0,1,30,32,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 20:30:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,1,1,0,0,8,13,29,30,16,2,0,0,2,28,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 20:40:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,9,16,25,27,14,1,0,0,0,35,36,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-17 20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,11,17,21,26,11,1,0,0,2,38,38,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-05-17 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,11,19,20,16,13,1,0,0,2,41,47,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-05-17 21:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,13,25,18,11,1,0,0,3,42,51,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2014-05-17 21:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,6,17,26,18,13,1,0,0,2,42,48,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-17 21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9,13,26,18,13,2,0,0,4,39,51,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 21:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,14,25,19,16,2,0,0,2,35,54,15,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 21:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,5,12,20,25,16,2,0,0,2,40,52,16,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6,18,19,23,13,2,0,0,1,41,54,14,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 22:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,4,18,20,21,14,3,0,0,2,43,53,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 22:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6,15,18,26,10,4,0,0,1,47,51,13,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 22:30:00,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,8,17,17,25,15,3,1,0,0,47,44,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2014-05-17 22:40:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,9,12,18,24,12,2,1,0,0,47,50,11,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
2014-05-17 22:50:00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,10,10,15,23,13,2,1,0,1,44,57,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,10,11,11,23,17,3,1,0,1,51,47,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 23:10:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,11,11,19,17,17,2,1,0,1,51,46,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-05-17 23:20:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,11,9,17,18,13,2,1,0,2,52,50,14,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-17 23:30:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,10,14,14,16,10,3,0,0,3,46,57,14,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1
2014-05-17 23:40:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,13,15,17,16,9,1,0,0,1,42,59,13,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
2014-05-17 23:50:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,10,17,19,22,8,1,0,0,1,39,55,14,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
2014-05-18 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,7,15,16,24,10,1,0,0,0,43,59,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2014-05-18 00:10:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,5,14,16,20,9,2,1,0,0,48,58,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2014-05-18 00:20:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,2,0,1,1,4,18,18,14,11,2,0,0,0,47,58,10,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2014-05-18 00:30:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,6,15,19,18,13,2,1,0,1,44,64,6,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2014-05-18 00:40:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,6,10,19,20,11,2,1,0,5,46,63,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-18 00:50:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,7,6,19,19,14,2,1,0,3,45,66,5,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
2014-05-18 01:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,5,11,20,21,11,2,1,0,3,41,68,5,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0
2014-05-18 01:10:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,3,15,22,26,9,1,1,0,3,40,60,6,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0
2014-05-18 01:20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,10,13,24,23,10,1,0,0,4,43,50,5,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0
2014-05-18 01:30:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,8,11,25,20,9,1,0,0,5,34,63,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2014-05-18 01:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,2,0,0,8,14,21,17,9,2,1,0,3,36,63,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2014-05-18 01:50:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,2,2,0,0,8,12,20,20,9,1,1,0,5,36,65,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-18 02:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,9,15,18,19,8,2,0,0,5,38,63,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-18 02:10:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,1,8,15,13,16,9,2,0,0,4,35,74,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-18 02:20:00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,2,0,0,2,1,6,12,13,20,10,2,0,0,1,32,80,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-18 02:30:00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2,0,0,2,1,6,12,13,17,10,2,0,0,3,28,83,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2014-05-18 02:40:00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,0,3,1,5,14,12,22,8,2,0,1,3,34,75,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2014-05-18 02:50:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,5,13,15,23,8,1,1,1,2,34,81,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014-05-18 03:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,18,17,23,7,1,1,0,1,31,83,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014-05-18 03:10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5,19,13,20,11,1,0,0,0,30,87,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2014-05-18 03:20:00,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,0,0,4,15,10,23,11,1,0,0,0,32,85,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014-05-18 03:30:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,4,19,11,20,14,1,0,0,3,29,82,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2014-05-18 03:40:00,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,2,0,1,0,5,21,9,20,13,1,1,0,4,30,72,6,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-18 03:50:00,1,3,1,0,0,0,0,0,2,1,0,0,0,0,3,1,1,1,0,0,0,4,17,12,21,16,2,1,0,7,22,71,4,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
2014-05-18 04:00:00,1,3,1,0,0,0,0,0,2,0,0,0,0,0,2,1,4,1,1,0,0,3,15,11,16,12,2,1,0,4,22,84,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
2014-05-18 04:10:00,1,2,1,0,0,0,0,0,3,0,0,0,0,0,0,2,4,1,2,0,0,6,16,10,16,15,1,1,0,2,19,84,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0
2014-05-18 04:20:00,1,3,0,0,0,0,0,0,2,1,0,0,0,0,1,2,5,1,1,0,0,11,15,14,26,11,1,1,0,1,20,70,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0
2014-05-18 04:30:00,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,3,4,2,1,1,0,10,16,13,24,9,2,1,0,2,16,73,8,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 04:40:00,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,3,5,2,0,2,0,12,16,13,22,11,2,1,0,0,14,75,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 04:50:00,2,3,0,0,1,0,0,0,2,0,0,0,0,0,1,4,4,1,1,1,0,7,16,12,22,14,2,1,0,2,19,71,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 05:00:00,2,3,0,0,1,0,0,0,1,0,0,0,0,0,1,4,5,1,1,2,0,9,15,18,25,12,2,1,0,2,17,66,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 05:10:00,2,3,0,0,1,0,0,0,0,0,0,0,0,0,2,6,5,2,0,1,1,12,16,21,22,10,2,1,0,2,16,59,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 05:20:00,2,3,0,0,0,0,0,1,0,0,0,0,0,0,2,5,5,2,1,0,1,11,18,18,23,10,2,1,0,2,14,63,7,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0
2014-05-18 05:30:00,1,3,0,0,0,0,0,2,0,0,0,0,0,0,3,3,6,2,1,0,1,12,16,22,21,12,3,1,0,0,12,62,9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
2014-05-18 05:40:00,1,5,0,0,0,0,0,2,1,0,0,0,0,0,1,4,6,2,0,1,1,10,20,25,19,8,4,1,0,0,9,65,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2014-05-18 05:50:00,1,5,0,0,0,0,0,3,1,0,0,0,0,0,2,6,6,2,0,0,1,8,16,24,23,9,4,1,0,1,10,61,8,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0
2014-05-18 06:00:00,1,4,0,0,0,0,0,3,1,1,0,0,0,0,2,8,5,1,0,0,0,7,21,25,22,9,2,1,0,1,9,60,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 06:10:00,1,4,0,0,0,0,0,3,1,1,0,0,0,0,2,7,6,2,0,0,0,8,17,25,26,10,2,1,0,2,10,59,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 06:20:00,1,4,0,0,0,0,0,4,0,1,1,0,0,0,2,5,6,0,0,0,0,10,16,27,27,10,3,1,0,1,12,53,7,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0
2014-05-18 06:30:00,1,4,0,0,0,0,0,4,0,1,0,0,0,0,2,7,4,1,1,0,0,8,14,28,24,13,2,2,0,1,11,57,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 06:40:00,1,5,0,0,0,0,0,4,1,0,0,0,0,0,3,7,3,1,0,0,0,8,17,31,25,13,3,2,0,1,10,47,9,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
2014-05-18 06:50:00,1,5,0,0,0,0,0,4,1,1,0,0,0,0,3,7,3,1,0,0,0,7,17,31,23,13,2,3,0,2,11,46,11,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 07:00:00,1,8,0,0,0,0,0,4,1,0,0,0,0,0,2,7,3,1,0,0,0,7,16,28,25,13,3,3,0,1,10,47,11,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 07:10:00,1,7,0,0,0,0,0,4,1,0,0,0,0,0,2,7,4,2,1,0,0,5,17,27,26,12,3,3,0,1,11,45,12,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 07:20:00,1,5,0,0,0,0,0,4,4,0,0,0,0,0,0,6,4,1,0,0,0,7,17,29,24,13,3,3,0,0,10,49,11,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 07:30:00,1,5,0,0,0,0,0,3,4,0,0,0,0,0,0,6,4,1,0,0,0,7,19,27,25,12,3,2,0,0,11,49,12,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 07:40:00,1,4,0,0,0,0,0,3,4,0,0,0,0,0,0,6,3,1,0,0,0,7,18,28,25,10,3,2,0,1,14,49,12,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
2014-05-18 07:50:00,1,4,0,0,0,0,0,3,2,0,0,0,0,0,0,6,3,1,0,0,0,7,17,32,24,12,3,2,0,1,17,44,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
2014-05-18 08:00:00,1,4,0,0,0,0,0,3,2,0,0,0,0,0,0,6,3,1,0,0,0,7,21,31,22,10,3,2,0,1,16,45,13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
2014-05-18 08:10:00,1,3,0,0,0,0,0,3,3,0,0,0,0,0,0,7,3,1,1,0,0,8,19,31,23,10,3,2,0,1,15,45,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
2014-05-18 08:20:00,1,3,0,0,0,0,0,3,3,0,0,0,0,0,0,7,3,1,0,0,0,8,17,32,24,10,4,3,0,1,12,44,15,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0
2014-05-18 08:30:00,0,3,0,0,0,0,0,4,1,0,0,0,0,0,1,6,3,3,1,0,0,8,20,32,25,12,4,1,0,1,12,39,15,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0
2014-05-18 08:40:00,0,6,0,0,0,0,0,4,1,0,0,0,0,0,1,7,3,3,1,0,1,9,18,30,23,9,4,1,0,1,15,41,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 08:50:00,0,6,0,0,0,0,0,3,1,0,0,0,0,0,1,7,3,2,0,0,0,8,17,30,23,10,4,2,0,1,15,44,15,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 09:00:00,0,5,0,0,0,0,0,3,1,0,0,0,0,0,1,7,4,1,0,0,0,7,17,31,22,10,4,2,0,1,18,44,13,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 09:10:00,0,4,0,0,0,0,0,3,1,1,0,0,0,0,1,8,4,1,1,0,0,8,16,38,18,11,4,2,0,0,14,43,13,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 09:20:00,0,4,0,0,0,0,0,3,0,1,0,0,0,0,1,8,5,1,2,0,0,8,18,36,17,14,4,2,0,1,13,40,13,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 09:30:00,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,8,4,1,2,0,0,10,19,36,18,13,3,1,0,2,15,38,13,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0
2014-05-18 09:40:00,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,7,4,1,3,0,0,7,19,39,18,13,3,1,0,3,17,36,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 09:50:00,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,5,4,1,2,0,0,6,21,39,19,11,2,1,0,4,21,34,14,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 10:00:00,0,5,0,0,0,0,0,2,1,1,0,0,0,0,0,5,3,1,2,0,0,5,23,32,25,10,3,1,0,3,22,37,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2014-05-18 10:10:00,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,5,3,1,3,0,0,5,21,33,20,11,3,1,0,3,21,45,10,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2014-05-18 10:20:00,0,5,0,0,0,0,0,2,1,1,0,0,0,0,1,6,3,1,2,0,0,5,21,32,21,11,3,1,0,3,20,44,10,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2014-05-18 10:30:00,0,6,0,0,0,0,0,2,1,0,0,0,0,0,1,6,3,1,1,0,0,6,20,32,21,13,3,1,0,4,20,42,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-18 10:40:00,0,7,0,0,0,0,0,1,1,0,0,0,0,0,1,6,3,1,1,0,0,7,19,33,24,11,3,1,1,4,19,40,11,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-18 10:50:00,0,7,0,0,0,0,0,1,1,0,0,0,0,0,4,5,3,2,0,0,0,5,22,33,26,10,3,1,0,2,21,36,11,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2014-05-18 11:00:00,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,2,0,0,0,6,19,33,22,10,3,1,0,1,24,40,13,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
2014-05-18 11:10:00,0,6,0,0,0,0,0,0,0,0,1,0,0,0,5,6,3,2,0,1,0,7,19,33,22,11,3,1,0,1,22,33,17,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2014-05-18 11:20:00,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4,6,3,2,0,1,0,6,16,31,25,11,3,1,0,1,21,35,19,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2014-05-18 11:30:00,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4,6,3,2,1,1,0,7,18,28,25,11,3,1,0,1,20,35,20,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014-05-18 11:40:00,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4,7,3,2,0,0,0,8,16,32,26,11,3,2,0,0,20,33,19,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2014-05-18 11:50:00,0,5,0,0,0,0,0,0,1,0,0,0,0,0,3,6,4,3,0,0,0,5,17,35,25,12,3,2,0,0,20,35,16,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
